SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,ISIN_CODE
532410,TRANSCORP IN,XT,Q,43,45.5,41.7,42.1,INE330E01023
532411,VISESH INFO.,T ,Q,0.22,0.22,0.22,0.22,INE861A01058
532413,CEREBRA INTE,B ,Q,55.3,55.9,52.75,55.65,INE345B01019
532414,IKF TECHNO  ,X ,Q,1.02,1.04,0.95,1.04,INE052C01027
532416,MID-DAY MULT,T ,Q,17,17.65,17,17.65,INE747B01016
532418,ANDHRA BANK ,A ,Q,53.15,53.7,51.9,52.6,INE434A01013
532419,SMARTLINK   ,B ,Q,113,119,109,111.95,INE178C01020
532424,GODREJ CONS ,A ,Q,1090,1090,1043.95,1053.2,INE102D01028
532425,GULSHAN CHEM,X ,Q,2.99,2.99,2.99,2.99,INE256D01014
532430,BF UTILI    ,A ,Q,482.4,496.6,475.7,484,INE243D01012
532432,UNITD SPR   ,B ,Q,3280.1,3310.75,3265,3279.8,INE854D01016
532439,GOLDST INFRA,B ,Q,224.25,227,217.1,224.6,INE260D01016
532440,MPS LTD     ,B ,Q,586.1,591.55,582.55,583.75,INE943D01017
532441,RNBOWDENIM  ,XT,Q,8.57,9.2,8.57,9.2,INE820D01025
532443,CERA SANITAR,B ,Q,3472,3527.6,3460,3469.3,INE739E01017
532454,BHARTI ARTL ,A ,Q,441.05,445.75,436.05,439.65,INE397D01024
532455,SHALIMAR WIR,XT,Q,18.05,19,18.05,18.45,INE655D01025
532456,COMPUAGE INF,B ,Q,47.7,49.95,46.75,47.85,INE070C01037
532457,GULSHAN POLY,B ,Q,84,84.45,81.8,82.75,INE255D01024
532459,AUNDE IND   ,XT,Q,63,66.6,60.35,66.6,INE207D01017
532460,PONNI SUG(ER,B ,Q,178,179.9,178,178.05,INE838E01017
532461,PUNJAB NATIO,A ,Q,172.65,175.05,168.8,171.25,INE160A01022
532466,ORACLE FIN  ,A ,Q,4122.45,4220,4080.15,4178.6,INE881D01027
532468,KAMAHOLDING ,B ,Q,3800,3863.95,3650,3701.35,INE411F01010
532475,APTECH LTD  ,B ,Q,318.75,321.65,301.5,306,INE266F01018
532477,UNION BANK L,A ,Q,135.05,136.9,134.15,136.35,INE692A01016
532478,UNITED BREWA,A ,Q,1138.2,1160,1132,1141.55,INE686F01025
532479,ISMT LTD    ,T ,Q,14.8,15.5,14.45,15.2,INE732F01019
532480,ALLAHABAD BK,A ,Q,68.1,68.5,66.25,66.65,INE428A01015
532481,NOIDA-TOLL B,B ,Q,14.42,14.72,14,14.04,INE781B01015
532482,GRANULES (I),A ,Q,132.6,133.8,131,132.2,INE101D01020
532483,CANARA BANK ,A ,Q,348.5,351.85,338.9,341.25,INE476A01014
532485,BALMER LA.IN,X ,Q,468.95,468.95,450,451,INE525F01017
532486,POKARNA LTD ,B ,Q,216.85,224.8,215,219.35,INE637C01025
532488,DIVI'S LAB. ,A ,Q,1080,1080,1009,1036.45,INE361B01024
532493,ASTRA MICRO ,A ,Q,115.4,115.4,112.7,114.3,INE386C01029
532497,RADICOKHAIT ,A ,Q,365,380.8,358,361.55,INE944F01028
532498,SHRMCITYUN  ,A ,Q,2074.9,2074.9,1940.65,2003.35,INE722A01011
532500,MARUTISUZUK ,A ,Q,9572,9584,9465,9514.15,INE585B01010
532503,RAJAPAMILLS ,X ,Q,1280,1280,1190,1218.5,INE296E01026
532504,NAVIN FLUORI,A ,Q,816.4,819.5,787,795.25,INE048G01026
532505,UCOBANK     ,A ,Q,31.2,31.75,30.95,31.5,INE691A01018
532507,BAG FIL MED ,T ,Q,5.88,5.9,5.63,5.66,INE116D01028
532508,JSL         ,B ,Q,111.75,114.65,110,112.2,INE220G01021
532509,SUPRAJIT ENG,B ,Q,295.05,310,291,302.3,INE399C01030
532511,EXCEL CROP. ,B ,Q,3524.25,3649.05,3524.25,3581.4,INE223G01017
532513,TVSELE      ,T ,Q,390,395.95,385,390.15,INE236G01019
532514,INDRA GAS   ,A ,Q,307,310.15,301.95,304.95,INE203G01027
532515,TV TODAY    ,B ,Q,453.05,461.55,449.55,452.35,INE038F01029
532518,FLORENCE    ,X ,Q,2155.1,2199.95,2155.1,2177,INE211G01020
532521,PALRED      ,B ,Q,101,106,98.4,98.95,INE218G01033
532522,PETRONET LNG,A ,Q,260,260,250,254.7,INE347G01014
532523,BIOCON LTD. ,A ,Q,633.9,633.9,608.8,614.45,INE376G01013
532524,PTC INDIA   ,A ,Q,106.05,107.4,104.35,105.5,INE877F01012
532525,BANK MAHA   ,B ,Q,19.85,20,19.5,19.95,INE457A01014
532527,RK FORGINGS ,B ,Q,785,801,759.9,785.2,INE399G01015
532528,DATAM GLOB  ,B ,Q,132,136.05,129.2,134.25,INE365B01017
532529,NDTV        ,B ,Q,45.15,45.8,42.75,42.75,INE155G01029
532531,STAR        ,A ,Q,783,785.5,757.6,764.2,INE939A01011
532532,JAIPRA      ,A ,Q,20.15,20.85,19.95,20.35,INE455F01025
532538,ULTRATECH CM,A ,Q,4369.8,4395.05,4335,4379.9,INE481G01011
532539,MINDA IND   ,B ,Q,1230,1248.55,1206,1235.05,INE405E01023
532540,TCS LTD.    ,A ,Q,3131,3147.1,3101,3111.75,INE467B01029
532541,NIITTECH    ,A ,Q,853.8,866.65,847.8,855.95,INE591G01017
532543,GULFPETRO   ,B ,Q,83.85,83.9,81,82.1,INE586G01017
532548,CENTURYPLY  ,A ,Q,327.2,327.6,313.9,320.5,INE348B01021
532553,WELENT      ,B ,Q,175.8,178.4,172.8,174.7,INE625G01013
532555,NTPC LTD    ,A ,Q,170,170.95,168.8,170.25,INE733E01010
532604,SALSTEEL    ,T ,Q,6.61,6.85,6.5,6.61,INE658G01014
532605,JBM AUTO    ,B ,Q,489.3,503.5,489.3,491.85,INE927D01028
532609,BHARATIDIL  ,Z ,Q,6.4,6.4,5.94,6,INE673G01013
532610,DWAR SUGAR  ,B ,Q,42.2,44.2,41.5,42.6,INE366A01041
532612,INDOCO REM  ,B ,Q,277.55,283,268,273.05,INE873D01024
532613,VIPCLOTHNG  ,B ,Q,74.4,78.5,74.4,77.2,INE450G01024
532616,XCHANGING   ,B ,Q,60.7,60.7,59.1,59.25,INE692G01013
532617,JETAIRWAYS  ,A ,Q,762.5,774.5,750.8,753.65,INE802G01018
532621,MORARJETEX  ,B ,Q,52,56.5,52,53.85,INE161G01027
532622,GATEWAY DIST,A ,Q,231.95,237.4,227.55,229.75,INE852F01015
532624,JINDALPH    ,T ,Q,74.8,74.8,67.95,70.8,INE796G01012
532626,PONDY OXIDES,X ,Q,624,643,624,632.6,INE063E01046
532627,JPPOWER     ,B ,Q,7.04,7.12,7,7.06,INE351F01018
532628,3I INFOTECH ,B ,Q,6.3,6.48,6.09,6.13,INE748C01020
532629,MCNALLYB    ,T ,Q,59.3,61.45,59.3,60.25,INE748A01016
532630,GOKALDAS    ,B ,Q,111,115.5,111,112.05,INE887G01027
532633,ALLSEC TECH ,B ,Q,419.95,419.95,408,414.75,INE835G01018
532636,IIFL        ,A ,Q,719.7,734.95,696.5,726.3,INE530B01024
532637,MAN DRUGORG ,B ,Q,179.5,181,175.15,176.95,INE584F01014
532638,SHOPPER STOP,A ,Q,518,525,500.05,516.45,INE498B01024
532640,CYBER MEDIA ,T ,Q,17.05,17.05,17.05,17.05,INE278G01037
532641,NDL         ,B ,Q,144.2,148.3,142.85,144.15,INE875G01030
532642,JSWHL       ,B ,Q,1701,1729,1699,1720.65,INE824G01012
532644,JK CEMENT   ,B ,Q,1100.45,1121.05,1094.25,1109.5,INE823G01014
532645,BEEYU OVERSE,XT,Q,0.37,0.37,0.37,0.37,INE052B01011
532646,UNIPLY IND  ,B ,Q,437.5,460,423.7,431.6,INE950G01015
532647,PROVOGUE IND,T ,Q,6.25,6.53,6.25,6.34,INE968G01033
532648,YES BANK    ,A ,Q,354,356.7,350.6,354.45,INE528G01027
532649,NECTAR LIFE ,B ,Q,32.75,33.5,31.1,32.55,INE023H01027
532650,MSP STEEL   ,T ,Q,25.6,25.6,24.7,25.45,INE752G01015
532651,SPL INDS    ,B ,Q,23,25.3,23,24.8,INE978G01016
532652,KARNATAKA BK,A ,Q,148.1,149.6,145.6,147.15,INE614B01018
532654,MCLEOD RUSSE,A ,Q,175.5,176,170,170.3,INE942G01012
532656,FACOR ALLOYS,XT,Q,3.87,3.87,3.68,3.8,INE828G01013
532658,EON ELECT   ,T ,Q,103.95,103.95,99,99.7,INE076H01025
532659,IDFC        ,A ,Q,57.15,57.2,55.7,56.25,INE043D01016
532660,VIVIMED LABS,B ,Q,84.75,90.25,83.9,86.15,INE526G01021
532661,RANE MADRAS ,B ,Q,856.6,894,850,872.5,INE050H01012
532662,HT MEDIA    ,B ,Q,100,102.05,98.2,98.6,INE501G01024
532663,SASKEN      ,B ,Q,740,778.65,688.9,694.9,INE231F01020
532665,RAJVIR IND  ,B ,Q,44,44,44,44,INE011H01014
532667,SUZLONENERGY,A ,Q,14.5,14.75,14.5,14.6,INE040H01021
532668,AURIONPRO SO,B ,Q,217,219.65,205.65,213.75,INE132H01018
532669,SOUTHBIOTEC ,XT,Q,3.91,4.14,3.91,3.96,INE371B01015
532670,RENUKA SUGAR,A ,Q,15.4,15.95,15.25,15.4,INE087H01022
532673,KM SUGARMILL,B ,Q,17.25,18.3,17.2,17.6,INE157H01023
532674,BANNARI AMMA,B ,Q,306.4,318,306,307,INE186H01014
532676,PBA INFRASTR,T ,Q,18.75,18.75,18.15,18.3,INE160H01019
532678,BOMBAY RAYON,B ,Q,72.3,74,71.95,71.95,INE589G01011
532679,SORILINFRA  ,B ,Q,260.85,263.95,242,244.6,INE034H01016
532682,ABG SHIPYARD,Z ,Q,12,12.75,11.59,11.94,INE067H01016
532683,AIAENGINEER ,A ,Q,1550,1559.95,1525,1549.55,INE212H01026
532684,EVEREST KANT,B ,Q,56,57.65,54.8,55.9,INE184H01027
532686,KERNEX MICRO,Z ,Q,54.05,56,53,54.4,INE202H01019
532687,REPRO INDIA ,B ,Q,749.35,749.35,717.5,724.6,INE461B01014
532689,PVR LTD     ,A ,Q,1450,1474.95,1407.1,1461.15,INE191H01014
532690,RAMSARUP IND,T ,Q,2.04,2.24,2.04,2.09,INE005D01015
532692,RADHA MADHAV,B ,Q,27.5,27.5,25.9,26.35,INE172H01014
532693,PUNJ LLOYD  ,B ,Q,22.75,23.7,22.7,22.85,INE701B01021
532694,BARTRONICSIN,T ,Q,13.86,14.39,13.86,14.04,INE855F01034
532695,CELEBRITYFAS,B ,Q,17.65,18,17.55,17.6,INE185H01016
532696,EDUCOMP SOLN,Z ,Q,8.93,8.93,8.1,8.23,INE216H01027
532698,NITINSPINNER,B ,Q,122.6,122.6,119,119.55,INE229H01012
532699,ROYALORCH   ,B ,Q,210.6,217.6,210.6,215.45,INE283H01019
532700,ENT NETWORK ,B ,Q,728,743,686,705.55,INE265F01028
532701,SREE SAKTHI ,ST,Q,8.34,8.75,8.05,8.49,INE266H01014
532702,GUJ PETRONET,A ,Q,205,205,201.35,202.95,INE246F01010
532705,JAGRAN PRAK ,B ,Q,172,174.9,170,173.35,INE199G01027
532706,INOX LEISURE,A ,Q,280,280,270,276.95,INE312H01016
532707,DYNEMIC PRO ,T ,Q,190.4,190.4,181,184.2,INE256H01015
532708,GVK POWERINF,T ,Q,21,21.25,20,20.55,INE251H01024
532710,SADBHAV ENGG,A ,Q,410.25,411.6,400,405.6,INE226H01026
532711,SUNIL HITECH,B ,Q,12.95,12.99,12.8,12.86,INE305H01028
532712,REL COM LTD ,A ,Q,30.05,31.05,28.9,29.5,INE330H01018
532713,SAKUMA EXPO ,T ,Q,144.1,151.4,141.15,151.4,INE190H01016
532714,KEC INTERN  ,A ,Q,352,357,344.05,352.8,INE389H01022
532715,GITANJALI GE,B ,Q,68,69.45,67,68.6,INE346H01014
532716,GILLA ARBUT ,T ,Q,74.05,77,74,75,INE047B01011
532717,INDOTECHTR  ,B ,Q,202.9,210,202.9,205.15,INE332H01014
532718,PRATIBHA IND,T ,Q,8.8,8.9,8.63,8.72,INE308H01022
532719,BL KASHYAP  ,B ,Q,55,56.5,54.5,55.5,INE350H01032
532720,M&M FINANSER,A ,Q,475,475,448.5,462.9,INE774D01024
532721,VISA STEEL  ,T ,Q,18.75,19.3,18.15,18.85,INE286H01012
532722,NITCO TILES ,B ,Q,122.35,134,120.85,128.65,INE858F01012
532723,MONNETPRO   ,X ,Q,15.5,15.5,15.47,15.47,INE493H01014
532725,SOLAR IND   ,B ,Q,1098.85,1098.85,1062.5,1071.85,INE343H01029
532726,GALLAN METAL,B ,Q,42.9,43.5,41,42.7,INE297H01019
532727,ADHUNIK MET ,T ,Q,5.3,5.69,5.28,5.5,INE400H01019
532728,MALU PAPER  ,B ,Q,42.4,42.8,42,42.25,INE383H01017
532729,UTTAM SUGAR ,B ,Q,114,119.2,114,115.55,INE786F01031
532730,STL GLOBAL  ,B ,Q,18.45,18.85,18,18.55,INE353H01010
532732,KEWAL KIRAN ,B ,Q,1708.1,1735,1680,1708.5,INE401H01017
532733,SUN TVNET   ,A ,Q,1027,1030,1018.5,1024.4,INE424H01027
532734,GODAWARI POW,B ,Q,521.7,566.4,517.95,527.9,INE177H01013
532735,RSYSTEMINT  ,B ,Q,43.3,43.3,39.95,40.65,INE411H01032
532737,EMKAY GLOB F,B ,Q,219.15,219.75,208,216.05,INE296H01011
532738,TANTIA CONS ,T ,Q,17.4,17.45,16.3,16.65,INE388G01018
532740,LOKESH MACH ,B ,Q,68.25,70.5,68.25,69.25,INE397H01017
532741,KAMDHENU    ,T ,Q,247.05,248.6,235,239.6,INE390H01012
532742,PAUSHAK LTD ,XT,Q,1345.5,1410,1345.5,1371,INE111F01016
532744,GTN TEXTILE ,T ,Q,20,21.9,19.95,21.8,INE302H01017
532745,INDICAP     ,XT,Q,79.5,79.5,73.5,75.15,INE347H01012
532746,UNITY INFRA ,T ,Q,6.85,7.1,6.7,7,INE466H01028
532748,PRIME FOCUS ,B ,Q,108.4,110.8,108.25,109.15,INE367G01038
532749,ALLCARGO    ,B ,Q,196,196,190.2,192.55,INE418H01029
532751,EASUNREYRL  ,T ,Q,19,19,18.4,19,INE268C01029
532754,GMR INFRASTR,A ,Q,22,22.45,21.55,21.75,INE776C01039
532755,TECH MAH    ,A ,Q,602.25,626,597.3,610.85,INE669C01036
532756,MAHINDCIE   ,A ,Q,223,230.25,221,222.4,INE536H01010
532757,VOLTAMP TRAN,B ,Q,1050,1058,1045.1,1051.55,INE540H01012
532759,ATLANTA     ,B ,Q,108.05,110.8,107.4,108.9,INE285H01022
532760,DEEP INDS   ,B ,Q,210.2,210.2,203.1,204.4,INE677H01012
532761,HOV SERVICES,T ,Q,288.9,289.95,280,283.05,INE596H01014
532762,ACTION CONST,B ,Q,169.7,174.8,168.85,172.1,INE731H01025
532764,GEECEE      ,B ,Q,153,156,152.05,154.6,INE916G01016
532765,USHER AGRO  ,T ,Q,7.8,7.98,7.8,7.95,INE235G01011
532766,RICHA IND   ,X ,Q,17.55,17.85,17.05,17.45,INE516H01012
532767,GAYATRI PROJ,T ,Q,205,211.4,205,207.65,INE336H01023
532768,FIEM INDS   ,B ,Q,928,950,925,929.7,INE737H01014
532770,HANUNG TOYS ,T ,Q,3.94,3.95,3.94,3.94,INE648H01013
532771,JHS SVEN    ,B ,Q,71.5,72.1,69.55,69.95,INE544H01014
532772,DCBBANK     ,A ,Q,178.1,178.9,173,173.85,INE503A01015
532773,GLOBAL VECT ,B ,Q,156.45,159.3,152.85,154.6,INE792H01019
532774,ACCEL FRONTL,B ,Q,59,60,57.6,59.15,INE020G01017
532775,GTL INFRAST ,B ,Q,6.05,6.09,5.69,5.77,INE221H01019
532776,SHIVAM AUTO ,B ,Q,83.4,85.2,82.5,82.85,INE637H01024
532777,INFO EDGE   ,A ,Q,1362,1412,1339.85,1355.45,INE663F01024
532778,LANCO INFRA ,T ,Q,1.46,1.6,1.46,1.6,INE785C01048
532779,TORNT POWER ,A ,Q,278.2,289.45,275.7,284.7,INE813H01021
532780,PARSVNATH   ,B ,Q,23.6,24.4,23.55,24.05,INE561H01026
532782,SUTLEJ TEXT ,B ,Q,98.5,103.45,94,98.85,INE645H01027
532783,DAAWAT      ,B ,Q,87.5,93.85,86.7,90.85,INE818H01020
532784,SOBHA       ,A ,Q,562.45,575,559.3,569.85,INE671H01015
532785,RUCHIRA PAP ,B ,Q,185.6,185.6,179.5,181.15,INE803H01014
532787,ESS DEE ALUM,T ,Q,70.15,73,69.75,70.1,INE825H01017
532788,XLENERGY    ,T ,Q,4.08,4.08,3.81,3.81,INE183H01011
532790,TANLA       ,B ,Q,33.85,34.6,33.25,33.95,INE483C01032
532794,ZEEMEDIA    ,B ,Q,42,43.75,42,43.4,INE966H01019
532795,SITINET     ,B ,Q,23.5,23.5,22.8,22.85,INE965H01011
532796,LUMAX TECH  ,B ,Q,771,771,723.95,730.95,INE872H01019
532797,AUTOIND     ,T ,Q,91,91.95,88,88.85,INE718H01014
532798,NTWK MED INV,A ,Q,53,57.15,53,55.9,INE870H01013
532799,HUBTOWN     ,B ,Q,118,122.4,115.55,116.05,INE703H01016
532800,TV18BRDCST  ,A ,Q,58.85,63.35,58.85,61.85,INE886H01027
532801,CAMBRIDGE   ,B ,Q,85.8,87.95,84.55,84.8,INE627H01017
532803,POCHIRAJU IN,T ,Q,6.2,6.48,5.88,5.91,INE332G01032
532804,TECHNOCRAFT ,B ,Q,557.95,566.95,539.2,548.4,INE545H01011
532805,REDINGTON   ,A ,Q,184.7,184.7,174.3,178.1,INE891D01026
532806,AI CHAMPDNY ,T ,Q,35.75,38,35.15,35.15,INE768E01024
532807,CINELINE    ,B ,Q,97,99.8,92.2,94.9,INE704H01022
532808,PGIL        ,B ,Q,129.1,129.1,122.5,126.9,INE940H01014
532809,FSL         ,A ,Q,41.4,42.3,40.65,41.05,INE684F01012
532810,POWER FINAN ,A ,Q,117.35,118.5,115.15,116.85,INE134E01011
532811,AHLUWALIA CO,B ,Q,354,358,345,350,INE758C01029
532812,TRANSWARRANT,T ,Q,12.5,13.2,12.5,12.75,INE804H01012
532813,C & C CONSTR,T ,Q,72,73.25,71,71.5,INE874H01015
532814,INDIAN BANK ,A ,Q,370,372.8,357.75,362,INE562A01011
532815,SMS PHARMACE,B ,Q,98.35,99.8,97,97.7,INE812G01025
532817,ORIENTAL    ,T ,Q,16.8,16.8,16,16.1,INE998H01012
532819,MINDTREE LTD,A ,Q,763,778.5,762.85,768.45,INE018I01017
532820,ELAND       ,T ,Q,17.5,18,17.45,17.65,INE311H01018
532822,IDEA CELL   ,A ,Q,94,96,92.1,93.15,INE669E01016
532823,EURO CERAMIC,B ,Q,7.41,7.9,7.4,7.84,INE649H01011
532826,RAJ TELE    ,B ,Q,57.35,59.65,55.55,57.6,INE952H01027
532827,PAGE INDUSTR,A ,Q,21900,21900,21350,21571.05,INE761H01022
532828,AMD INDUS   ,B ,Q,40.95,43.8,39.3,41.4,INE005I01014
532829,LAWRESHWAR  ,X ,Q,44.8,48,44.8,45.15,INE976H01018
532830,ASTRAL POLY ,A ,Q,805,813.95,770,802.95,INE006I01046
532832,INDBUL REAL ,A ,Q,214.2,227.45,214.1,216.15,INE069I01010
532834,CAMLINFINE  ,B ,Q,126.95,128.4,121,124.6,INE052I01032
532835,ICRA        ,A ,Q,3971,3971,3950,3960,INE725G01011
532839,DISH TV     ,A ,Q,74.6,75.9,74.6,75.1,INE836F01026
532841,SAHYA INDU  ,X ,Q,270.2,276.85,269,270.75,INE280H01015
532842,SREE RAYALA ,B ,Q,191,192.2,185.1,186.75,INE917H01012
532843,FORTIS      ,A ,Q,146.2,147.25,135.25,139.1,INE061F01013
532845,TGBHOTELS   ,B ,Q,55.3,55.3,53.3,54.25,INE797H01018
532847,HILTON MET  ,B ,Q,37.6,39.05,37.5,37.9,INE788H01017
532848,DELTA CORP  ,A ,Q,364.75,364.75,341.35,346.05,INE124G01033
532850,MIC ELECTRON,T ,Q,8.97,9,8.6,8.76,INE287C01029
532851,INSECTCID   ,B ,Q,824.6,833.45,815,825.9,INE070I01018
532852,MCD HOLDING ,B ,Q,42,45.45,40.6,42.4,INE836H01014
532853,ASAHI SONG  ,B ,Q,356.85,365.05,349.4,354.55,INE228I01012
532854,NITIN FIRE  ,B ,Q,6.25,6.35,6.15,6.24,INE489H01020
532855,HARYA CAPFIN,X ,Q,56,56,54,55.15,INE928H01019
532856,TIME TECHNO ,A ,Q,187.25,189.35,180.25,181.65,INE508G01029
532859,HGSL        ,B ,Q,919,937.05,914.9,924.25,INE170I01016
532864,NELCAST     ,B ,Q,87.25,88.2,86,86.5,INE189I01024
532865,MEGHMANI    ,B ,Q,106,108.5,103.5,104.5,INE974H01013
532866,QUINTEGRA SO,T ,Q,1.31,1.31,1.31,1.31,INE033B01011
532867,V2RETAIL    ,B ,Q,426.4,442.5,420,422.65,INE945H01013
532868,DLF LIMITED ,A ,Q,251.25,257.5,247.7,250.2,INE271C01023
532869,TARMAT      ,B ,Q,64.55,67,64,65.15,INE924H01018
532871,CELESTIAL   ,B ,Q,18.3,18.6,17.85,18.05,INE221I01017
532872,SUNPHA ADV  ,A ,Q,465,475,451,454.5,INE232I01014
532873,HOUSING DEV ,A ,Q,58.2,59.4,57.4,57.85,INE191I01012
532874,SURYACHAKRA ,XT,Q,1.63,1.68,1.61,1.67,INE274I01016
532875,ALLIED DIGIT,T ,Q,22.55,23.25,21.65,23.1,INE102I01027
532877,SIMPLEX PROJ,T ,Q,34.55,37,34.55,35,INE898F01018
532878,ALPA LAB    ,B ,Q,40.05,41,39,39.6,INE385I01010
532879,SIR SHADI LA,X ,Q,63,65.5,60.05,62.15,INE117H01019
532880,OMAXE LTD   ,A ,Q,228.15,230.4,227.15,229,INE800H01010
532883,ZYLOG SYSTEM,B ,Q,4.14,4.14,4,4.05,INE225I01026
532884,REFEX       ,B ,Q,20,20,19.1,19.3,INE056I01017
532885,CENTRAL BK  ,A ,Q,72.55,73.8,72.5,73.1,INE483A01010
532886,SEL MANUF   ,B ,Q,3.1,3.1,3.01,3.04,INE105I01012
532887,NTL         ,T ,Q,4.55,4.55,4.55,4.55,INE333I01036
532888,ASIAN GRANIT,B ,Q,545.05,562.3,544,549.7,INE022I01019
532889,K.P.R. MILL ,A ,Q,760.75,760.75,720.95,733.95,INE930H01023
532890,TAKE SOLUT  ,B ,Q,168.4,170.3,165.2,168.95,INE142I01023
532891,PURAVANKARA ,B ,Q,150.05,152.95,145.75,150.6,INE323I01011
532892,MOTILALOFS  ,A ,Q,1208,1295,1208,1286,INE338I01027
532893,VTM LTD     ,X ,Q,33.2,33.45,31.7,32.25,INE222F01029
532894,IWIND ENERGY,T ,Q,12.15,12.19,11.45,12.18,INE227G01018
532895,NAGREKA CAP ,B ,Q,41.5,43.5,41.5,42.2,INE245I01016
532896,MAGNUM VENT ,B ,Q,13.35,13.47,12.7,12.99,INE387I01016
532898,POWER GRID  ,A ,Q,194.8,195.15,192.25,193.5,INE752E01010
532899,KAVERI SEED ,A ,Q,488,519.8,481.4,515.45,INE455I01029
532900,PAISALO     ,B ,Q,256,296.2,252,263.65,INE420C01042
532902,CONSOL CONST,T ,Q,7.5,7.5,6.84,7.16,INE429I01024
532904,SUPREME INFR,T ,Q,126,126,121,122.4,INE550H01011
532906,MAANALU     ,B ,Q,158,158,155.1,156,INE215I01019
532907,ILFSENGG    ,T ,Q,45,46,43.6,44.25,INE369I01014
532908,SHARON BIO  ,Z ,Q,6.75,7,6.7,6.8,INE028B01029
532911,PARLE SOFTWR,X ,Q,10.88,11,10.88,10.89,INE272G01014
532914,ARCOTECH LTD,B ,Q,47.65,48.9,46.25,47.85,INE574I01035
532915,RELIGARE ENT,A ,Q,43.5,47,42.8,43.4,INE621H01010
532918,RATHI BARS  ,X ,Q,32.8,35.45,32.8,35.45,INE575I01016
532920,EMPEE DIST  ,T ,Q,51.9,51.9,47.8,49.55,INE180G01019
532921,ADANI PORTS ,A ,Q,426.1,435,425.3,428.45,INE742F01042
532922,EDELWEISS   ,A ,Q,289.7,290,278.9,280.85,INE532F01054
532923,REN JEWELERY,B ,Q,324,325,314,315.8,INE722H01016
532924,KOLTEPATIL  ,B ,Q,359.8,370,358.15,363.5,INE094I01018
532925,KAUSHAL INFR,B ,Q,3.43,3.79,3.43,3.45,INE234I01010
532926,JYOTHY LAB  ,B ,Q,365,368,356.15,365.25,INE668F01031
532927,ECLERX      ,A ,Q,1511,1529.9,1486,1514.9,INE738I01010
532928,TRIL        ,B ,Q,35.45,36.5,35.25,35.65,INE763I01026
532929,BRIGADE     ,B ,Q,280.15,291.8,275.25,285.5,INE791I01019
532930,BGR ENERGY  ,B ,Q,132,134.4,131.55,132.95,INE661I01014
532931,BURNPUR     ,T ,Q,12.1,12.49,11.75,12.04,INE817H01014
532932,MANAKSIA LTD,B ,Q,66.9,68.8,65,65.95,INE015D01022
532933,PORWAL AUTO ,XT,Q,52,53.8,51.45,52.7,INE386I01018
532934,PPAP        ,B ,Q,581,588,565.8,577.3,INE095I01015
532935,ARIES AGRO  ,T ,Q,222,230,222,225.4,INE298I01015
532937,KUANTUM     ,X ,Q,797,834.95,797,811.85,INE529I01013
532938,CAPF        ,A ,Q,740,748,732.85,738.1,INE688I01017
532939,RPOWER      ,A ,Q,47,47.7,45.15,45.85,INE614G01033
532940,J KUMAR INFR,B ,Q,315.5,342,314.4,332.25,INE576I01022
532941,CORDS CABLE ,T ,Q,119,122,113.05,113.05,INE792I01017
532942,KNR CONST   ,B ,Q,315.75,315.75,307,307.45,INE634I01029
532944,ONMOBILE    ,B ,Q,55.6,56.3,54.85,55.1,INE809I01019
532945,SHRIRAM EPC ,B ,Q,27.4,29.8,27.4,29.15,INE964H01014
532946,BANG        ,B ,Q,35.05,35.15,35,35,INE863I01016
532947,IRB INFRA   ,A ,Q,242.7,245.3,232,240.85,INE821I01014
532948,TULSI EXTRU ,B ,Q,2.85,3,2.75,2.75,INE474I01012
532951,GSS INFOTECH,B ,Q,33.65,36.05,33.6,34.75,INE871H01011
532952,NAHAR CAP   ,B ,Q,173.3,176.95,171,173.5,INE049I01012
532953,V GUARD IND ,A ,Q,226.95,235,223.6,232.5,INE951I01027
532955,RECLTD      ,A ,Q,157,157.65,153.2,155.65,INE020B01018
532957,GOKAK TEXTI ,ST,Q,53,53.5,52.85,52.85,INE642I01014
532959,GAMMON INFRA,B ,Q,3.59,3.59,3.46,3.51,INE181G01025
532960,IBVENTURES  ,A ,Q,250,255.45,243.1,245.2,INE274G01010
532961,SITA SHREE  ,T ,Q,5.15,5.15,4.71,4.85,INE686I01011
532966,TITAGARH WAG,A ,Q,154,158,149.35,156.45,INE615H01020
532967,KIRI DYES   ,B ,Q,576,585.7,563,571.15,INE415I01015
532972,SANKHYA INFO,X ,Q,135,136,125.95,126.35,INE877A01013
532974,ABML        ,B ,Q,80,81.8,79.5,79.95,INE865C01022
532975,AISHWARYA TE,X ,Q,8.62,9.15,8.54,8.6,INE778I01024
532976,JAIBALA IND ,T ,Q,16.25,17.3,16.15,16.2,INE091G01018
532977,BAJAJ AUTO  ,A ,Q,3352,3379.15,3306.05,3338.8,INE917I01010
532978,BAJAJ FINSE ,A ,Q,4860,4870,4736.7,4810.8,INE918I01018
532980,GOKUL REFOIL,T ,Q,20.6,20.95,20.25,20.75,INE020J01029
532983,RPG LIFESCI ,B ,Q,495.25,507,487.7,492.3,INE105J01010
532985,KOTAK SENSEX,B ,Q,365,365.6,361.1,365.6,INF373I01031
532986,NIRAJ CEMENT,X ,Q,31.7,31.7,29.2,30.8,INE368I01016
532987,RANE BRAKE  ,B ,Q,1130,1149.95,1129.5,1134.6,INE244J01017
